
                                              MFCS/win                    Report printed:                2024-12-10 09:23:58
                                             Batch Report                                              Pacific Standard Time



 Batch Name:                BIOSTAT26_BDCU_1_lowO2              Batch created:            2024-11-27 12:32:03

 Experiment Start:          2024-11-27 12:32:03                 Experiment Stop:          2024-12-01 10:06:08

 Started by:                WE42591\BIOSTAT                     Finished by:              WE42591\BIOSTAT



 Raw                                                   TEMP
                                                    Degr C
  Data
                                                      Value


 Date    /  Time                Age
29-11-2024 00:02:04            35.500                28.0050
29-11-2024 00:32:04            36.000                27.9900

29-11-2024 01:02:04            36.500                28.0050
29-11-2024 01:32:04            37.000                28.0050

29-11-2024 02:02:04            37.500                28.0050
29-11-2024 02:32:04            38.000                28.0050
29-11-2024 03:02:04            38.500                27.9900

29-11-2024 03:32:04            39.000                28.0050
29-11-2024 04:02:04            39.500                28.0050

29-11-2024 04:32:04            40.000                28.0050
29-11-2024 05:02:04            40.500                28.0050
29-11-2024 05:32:04            41.000                28.0050

29-11-2024 06:02:04            41.500                28.0050

29-11-2024 06:32:04            42.000                28.0050
29-11-2024 07:02:04            42.500                27.9900

29-11-2024 07:32:04            43.000                27.9900
29-11-2024 08:02:04            43.500                28.0050
29-11-2024 08:32:04            44.000                28.0050

29-11-2024 09:02:04            44.500                27.9900
29-11-2024 09:32:04            45.000                28.0050

29-11-2024 10:02:04            45.500                28.0050
29-11-2024 10:32:04            46.000                28.0050
29-11-2024 11:02:04            46.500                27.9900

29-11-2024 11:32:04            47.000                28.0050
29-11-2024 12:02:04            47.500                28.0050

29-11-2024 12:32:04            48.000                27.9900
29-11-2024 13:02:04            48.500                28.0050
29-11-2024 13:32:04            49.000                28.0050

29-11-2024 14:02:04            49.500                28.0050
29-11-2024 14:32:04            50.000                28.0050
29-11-2024 15:02:04            50.500                28.0050

29-11-2024 15:32:04            51.000                28.0050
29-11-2024 16:02:04            51.500                28.0050

29-11-2024 16:32:04            52.000                28.0050
29-11-2024 17:02:04            52.500                28.0050
29-11-2024 17:32:04            53.000                28.0050

29-11-2024 18:02:04            53.500                28.0050
29-11-2024 18:32:04            54.000                28.0050

29-11-2024 19:02:04            54.500                28.0050
29-11-2024 19:32:04            55.000                27.9900
29-11-2024 20:02:04            55.500                28.0050

29-11-2024 20:32:04            56.000                28.0050
29-11-2024 21:02:04            56.500                28.0050

29-11-2024 21:32:04            57.000                28.0050
29-11-2024 22:02:04            57.500                28.0050
29-11-2024 22:32:04            58.000                28.0050

29-11-2024 23:02:04            58.500                28.0050
29-11-2024 23:32:04            59.000                28.0050
30-11-2024 00:02:04            59.500                28.0050

30-11-2024 00:32:04            60.000                28.0050
30-11-2024 01:02:04            60.500                27.9900

30-11-2024 01:32:04            61.000                28.0050
30-11-2024 02:02:04            61.500                28.0050
30-11-2024 02:32:04            62.000                28.0050

30-11-2024 03:02:04            62.500                28.0050
30-11-2024 03:32:04            63.000                28.0050

30-11-2024 04:02:04            63.500                28.0050
30-11-2024 04:32:04            64.000                28.0050
30-11-2024 05:02:04            64.500                28.0050

30-11-2024 05:32:04            65.000                28.0050
30-11-2024 06:02:04            65.500                27.9900

30-11-2024 06:32:04            66.000                28.0050
30-11-2024 07:02:04            66.500                28.0050
30-11-2024 07:32:04            67.000                28.0050

30-11-2024 08:02:04            67.500                28.0050

30-11-2024 08:32:04            68.000                28.0050
30-11-2024 09:02:04            68.500                28.0050

30-11-2024 09:32:04            69.000                28.0050
30-11-2024 10:02:04            69.500                27.9900
30-11-2024 10:32:04            70.000                28.0050

30-11-2024 11:02:04            70.500                28.0050
30-11-2024 11:32:04            71.000                28.0050

30-11-2024 12:02:04            71.500                27.9900
30-11-2024 12:32:04            72.000                28.0050
30-11-2024 13:02:04            72.500                28.0050

30-11-2024 13:32:04            73.000                27.9900
30-11-2024 14:02:04            73.500                28.0050

30-11-2024 14:32:04            74.000                28.0050
30-11-2024 15:02:04            74.500                28.0050
30-11-2024 15:32:04            75.000                28.0050

30-11-2024 16:02:04            75.500                28.0050
30-11-2024 16:32:04            76.000                28.0050
30-11-2024 17:02:04            76.500                28.0050

30-11-2024 17:32:04            77.000                28.0050
30-11-2024 18:02:04            77.500                28.0050

30-11-2024 18:32:04            78.000                28.0050
30-11-2024 19:02:04            78.500                28.0050
30-11-2024 19:32:04            79.000                28.0050

30-11-2024 20:02:04            79.500                28.0050
30-11-2024 20:32:04            80.000                28.0050

30-11-2024 21:02:04            80.500                28.0050
30-11-2024 21:32:04            81.000                27.9900
30-11-2024 22:02:04            81.500                28.0050

30-11-2024 22:32:04            82.000                28.0050
30-11-2024 23:02:04            82.500                28.0050

30-11-2024 23:32:04            83.000                28.0050
01-12-2024 00:02:04            83.500                28.0050
01-12-2024 00:32:04            84.000                28.0050

01-12-2024 01:02:04            84.500                28.0050
01-12-2024 01:32:04            85.000                28.0050
01-12-2024 02:02:04            85.500                28.0050

01-12-2024 02:32:04            86.000                28.0050
01-12-2024 03:02:04            86.500                28.0050

01-12-2024 03:32:04            87.000                28.0050
01-12-2024 04:02:04            87.500                28.0050
01-12-2024 04:32:04            88.000                28.0050

01-12-2024 05:02:04            88.500                27.9900
01-12-2024 05:32:04            89.000                28.0050

01-12-2024 06:02:04            89.500                27.9900
01-12-2024 06:32:04            90.000                28.0050
01-12-2024 07:02:04            90.500                28.0050

01-12-2024 07:32:04            91.000                28.0050
01-12-2024 08:02:04            91.500                28.0050

01-12-2024 08:32:04            92.000                28.0050
01-12-2024 09:02:04            92.500                28.0050
01-12-2024 09:32:04            93.000                28.0050

01-12-2024 10:02:04            93.500                28.0050

01-12-2024 10:06:06            93.567                27.9900
